Filename,Test,Filename_1,Visit,Group,Exposure,Module,IGNORE,dra (arcsec),ddec (arcsec),Notes
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004002_04101_00008_nrcalong_destreak.fits,jw01182004002_04101_00008_nrcalong_destreak.fits,jw01182004002_04101_00008_nrcalong_destreak.fits,jw01182004002,4101,8,nrcalong,destreak.fits,2.0,1.0
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004002_04101_00009_nrcalong_destreak.fits,jw01182004002_04101_00009_nrcalong_destreak.fits,jw01182004002_04101_00009_nrcalong_destreak.fits,jw01182004002,4101,9,nrcalong,destreak.fits,2.0,1.0
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004002_04101_00010_nrcalong_destreak.fits,jw01182004002_04101_00010_nrcalong_destreak.fits,jw01182004002_04101_00010_nrcalong_destreak.fits,jw01182004002,4101,10,nrcalong,destreak.fits,2.0,1.0
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004002_04101_00011_nrcalong_destreak.fits,jw01182004002_04101_00011_nrcalong_destreak.fits,jw01182004002_04101_00011_nrcalong_destreak.fits,jw01182004002,4101,11,nrcalong,destreak.fits,2.0,1.0
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004002_04101_00012_nrcalong_destreak.fits,jw01182004002_04101_00012_nrcalong_destreak.fits,jw01182004002_04101_00012_nrcalong_destreak.fits,jw01182004002,4101,12,nrcalong,destreak.fits,2.0,1.0
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004001_04101_00001_nrcblong_destreak.fits,jw01182004001_04101_00001_nrcblong_destreak.fits,jw01182004001_04101_00001_nrcblong_destreak.fits,jw01182004001,4101,1,nrcblong,destreak.fits,-17.5,13.5
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004001_04101_00002_nrcblong_destreak.fits,jw01182004001_04101_00002_nrcblong_destreak.fits,jw01182004001_04101_00002_nrcblong_destreak.fits,jw01182004001,4101,2,nrcblong,destreak.fits,-17.5,13.5
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004001_04101_00003_nrcblong_destreak.fits,jw01182004001_04101_00003_nrcblong_destreak.fits,jw01182004001_04101_00003_nrcblong_destreak.fits,jw01182004001,4101,3,nrcblong,destreak.fits,-17.5,13.5
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004001_04101_00004_nrcblong_destreak.fits,jw01182004001_04101_00004_nrcblong_destreak.fits,jw01182004001_04101_00004_nrcblong_destreak.fits,jw01182004001,4101,4,nrcblong,destreak.fits,-17.5,13.5
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004001_04101_00005_nrcblong_destreak.fits,jw01182004001_04101_00005_nrcblong_destreak.fits,jw01182004001_04101_00005_nrcblong_destreak.fits,jw01182004001,4101,5,nrcblong,destreak.fits,-17.5,13.5
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004001_04101_00006_nrcblong_destreak.fits,jw01182004001_04101_00006_nrcblong_destreak.fits,jw01182004001_04101_00006_nrcblong_destreak.fits,jw01182004001,4101,6,nrcblong,destreak.fits,-17.5,13.5
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004001_04101_00007_nrcblong_destreak.fits,jw01182004001_04101_00007_nrcblong_destreak.fits,jw01182004001_04101_00007_nrcblong_destreak.fits,jw01182004001,4101,7,nrcblong,destreak.fits,-17.5,13.5
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004001_04101_00008_nrcblong_destreak.fits,jw01182004001_04101_00008_nrcblong_destreak.fits,jw01182004001_04101_00008_nrcblong_destreak.fits,jw01182004001,4101,8,nrcblong,destreak.fits,-17.5,13.5
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004001_04101_00009_nrcblong_destreak.fits,jw01182004001_04101_00009_nrcblong_destreak.fits,jw01182004001_04101_00009_nrcblong_destreak.fits,jw01182004001,4101,9,nrcblong,destreak.fits,-17.5,13.5
/orange/adamginsburg/jwst/brick/F444W/pipeline/jw01182004001_04101_00010_nrcblong_destreak.fits,jw01182004001_04101_00010_nrcblong_destreak.fits,jw01182004001_04101_00010_nrcblong_destreak.fits,jw01182004001,4101,10,nrcblong,destreak.fits,-17.5,13.5
